
key = model_output

dfm_loadings_collect

key = dfm_loadings_collect

key = 13

key = 0

,0,1,2,3,4
TLT,4.411475708504601e-06,3.126029210240578e-05,-4.823872462722051e-06,-9.946442097167313e-07,-1.6346352393298577e-06
GOVT,1.3692150919550442e-05,-1.8750079922729068e-05,8.590946932943655e-06,9.460642995296163e-07,6.023042794604273e-06
MUB,1.2580832474268368e-06,1.0384970665467819e-05,-1.9218506637094723e-06,-7.433910070288309e-08,-9.935659264510384e-07
SHM,3.451680938419464e-07,4.041831526969133e-06,-7.003739919040645e-07,-4.386616625697133e-09,-5.143777301868518e-07
VCSH,1.4621543628349941e-05,-2.8593952269459164e-05,1.0874923084888938e-05,1.512526259088811e-06,6.90948842357587e-06
VCIT,1.8519571638096437e-05,-2.479251677340712e-05,1.1441821349557846e-05,1.6330243467652363e-06,7.5203708594046584e-06
VCLT,1.8112570968471252e-05,-6.03851411961413e-06,7.143261046356661e-06,1.2780315460410713e-06,5.0414786119337636e-06
LQD,1.9166190388180413e-05,-2.021549843145134e-05,1.0572096777406121e-05,1.61850507498206e-06,7.04426935559455e-06
HYG,2.9327091674796134e-05,-5.169723642567168e-05,2.060405154004024e-05,3.945641668351976e-06,1.1500729714337868e-05
SHYG,2.4434222817076144e-05,-4.4294680220120864e-05,1.732286462260675e-05,3.479601680563074e-06,9.43094937991971e-06
MBB,1.7595667918917057e-05,-2.4981485015538447e-05,1.1241586596928308e-05,9.7722762003235e-07,8.349731899741115e-06
VMBS,1.5523039056505348e-05,-1.9030227710364036e-05,9.34282307038353e-06,6.666478016547538e-07,7.28419648500567e-06
AGG,1.7177598923872274e-05,-2.5626497339338395e-05,1.1179442728708108e-05,1.417760900977867e-06,7.495909936723885e-06
BSV,1.4441764517422921e-05,-3.0724032417522476e-05,1.1280569671735562e-05,1.3500053382587873e-06,7.437578519888552e-06
BIV,2.0152887288496467e-05,-3.235414000111688e-05,1.3575196229770571e-05,1.801197148227636e-06,8.916747678729128e-06
BLV,1.1125854625154622e-05,1.2138835675055263e-05,1.2666910118492843e-06,1.0938504562120622e-07,1.8112384155873373e-06
BNDX,-2.0767749488738214e-07,1.4128728984502104e-05,-2.8914444074904183e-06,-3.320521619054276e-07,-1.6121477915941847e-06
EMB,4.9387076936722746e-05,-9.88759348970888e-05,3.734034620214158e-05,5.543034395601992e-06,2.296782410738176e-05
GLD,1.2742536005339052e-05,1.1527645663879004e-05,1.1203245770728245e-06,3.4141086085204543e-06,-2.8890209366321927e-06
SLV,5.282905729214936e-05,-0.00011991836912447214,4.1451609917565577e-05,7.6242919840586966e-06,2.386131742518084e-05
USO,8.736440602629296e-05,-0.0003015399230228993,9.295242707364068e-05,6.085153507199305e-06,6.688433852719589e-05
PDBC,5.5061951585322326e-05,-0.00017257510390436166,5.4757244044515815e-05,3.960866364579689e-06,3.933727703609603e-05
VNQ,8.444481110733213e-05,-0.00015381741546090152,6.10491436256575e-05,1.4237397337498693e-05,2.819297852112317e-05
VNQI,4.8699091697987164e-05,-7.226734276980324e-05,3.141704834997327e-05,6.3074984327021e-06,1.7545167749079512e-05

key = 5

,0,1,2,3,4
DIA,4.726537930578836e-05,-0.00016460640649912828,4.9587984420329024e-05,6.5709254691973655e-06,3.096281385663996e-05
SPY,-1.3264416460319354e-05,1.5028716015500504e-05,-8.391671483916298e-06,2.0277669420744652e-06,-4.2815505478000447e-07
VO,5.081324899073764e-05,-0.0001826192837258138,5.45737050587348e-05,9.04678119465214e-06,3.581371464179837e-05
IJH,7.056087477500068e-05,-0.0002502184942873922,7.550051624347611e-05,1.2176269015002077e-05,4.903070978109699e-05
QQQ,-5.406502831397064e-05,0.00014235737854642375,-4.919822455064242e-05,1.4807785367144373e-06,-1.8340387818156133e-05
IWF,-6.862694313079032e-05,0.0001794127335670084,-6.163106570246972e-05,-1.0505299442760706e-06,-2.720974616434284e-05
XLY,2.7112813011910614e-06,-2.2849060163079297e-07,-5.207645135737644e-07,8.652689052022393e-06,1.3253509812400876e-05
XLP,4.4715879639563644e-05,-0.0001563242424622812,4.823920145850308e-05,5.175053670587773e-06,2.8948699010903825e-05
XLE,-1.560987549207122e-05,3.333452395085815e-05,-1.054688995238739e-05,-3.843444747797404e-06,-1.1381528990578348e-05
XLF,8.579106082655636e-05,-0.0002784413939569813,8.609359209999899e-05,7.943091570562988e-06,4.741070403809641e-05
XLV,3.483543068530492e-05,-0.0001384082055646071,4.011204879644272e-05,3.5231468710814097e-06,2.338170033490189e-05
XLI,5.488612600854964e-05,-0.00019873193676155136,5.962836053142213e-05,7.908367903652133e-06,3.654947750779392e-05
XLB,9.858350762857572e-05,-0.0003242537081159489,0.00010098924800850237,1.254604631870895e-05,6.110628288640676e-05
XLRE,5.681449659774846e-05,-0.00020657779657843686,6.082446215089712e-05,8.847364013552147e-06,3.8224814511977835e-05
XLK,-8.313137245614496e-05,0.00020956435840877312,-7.316654803743706e-05,-1.4663448986305274e-06,-3.306595171535274e-05
VOX,-8.837632509970386e-06,7.177778095561829e-06,-4.722011310432087e-06,3.2088386598599365e-06,2.7178435809494013e-06
XLU,1.311920042052611e-05,-6.153808960846566e-05,1.6983355591760305e-05,-9.99569586278659e-07,6.012727054382135e-06
GDX,-4.551335840074637e-05,7.043859343567758e-05,-2.876819973816305e-05,-4.255188654849635e-07,-1.1945793782349818e-05
GUNR,-5.497016982463982e-07,-9.00026289677141e-06,2.843105663655895e-06,1.3419615242962494e-06,2.935885830502665e-06
IXUS,-4.623071591568171e-06,-2.0042043789844813e-05,3.0756416816556888e-06,3.2889354213227242e-06,5.719224534758595e-06
IEFA,-5.6879382023588265e-06,-2.023069538739237e-05,2.5237968325635207e-06,3.008519124631244e-06,5.323270902257068e-06
EFA,-3.1672294247407434e-06,-2.6562228818719815e-05,4.681566883364945e-06,3.3355562623793503e-06,6.740912690625247e-06
VGK,-3.187137259222661e-06,-2.264092716416724e-05,3.7463535929568915e-06,3.228762747469421e-06,5.6201403130210714e-06
VWO,-1.591357130073465e-05,1.5280934447077438e-05,-7.512897508701397e-06,2.109767986750819e-06,-1.3924718616831637e-06
IEMG,-1.7932362778488145e-05,2.337898259048292e-05,-9.742609632189806e-06,2.7360801469005067e-06,-9.708230070522215e-07
SHV,-7.820810922587146e-07,2.1652409555817368e-06,-7.228838535300384e-07,2.2200066967845357e-08,-2.7602005499138175e-07
BIL,3.9358106878397517e-07,-1.230601053765365e-06,3.965359556529183e-07,7.784049341940937e-08,2.9102905550748247e-07
GBIL,2.629714942435849e-06,-5.793794155423425e-06,1.9930149316391692e-06,6.784098142565669e-07,1.9346992797208906e-06
SHY,-1.2403735348985962e-05,3.275126967589837e-05,-1.110385542396784e-05,-4.871262799676064e-07,-5.36299960377265e-06
IEI,-1.9593791310270284e-05,4.940576185121676e-05,-1.7128784157276157e-05,-8.444887015588192e-08,-7.217021399820559e-06
IEF,-2.126186351698395e-05,5.165089606371362e-05,-1.8239403798168123e-05,8.637917439707931e-07,-6.046159548967768e-06
VGIT,-1.957499871938999e-05,4.877098868994344e-05,-1.6993408731828786e-05,1.3993733153739352e-07,-6.768547700774851e-06
TLT,-1.3441809172831242e-05,2.9491302315977525e-05,-1.1417858811992356e-05,5.213857133953191e-06,4.010909705807523e-06
GOVT,-1.7208234019500777e-05,4.345593986516635e-05,-1.513619642195141e-05,8.897829762276472e-07,-4.752277581474345e-06
MUB,-5.975902655324333e-06,9.728777168285234e-06,-3.996243190211453e-06,7.433957785903855e-07,-2.3481007744236797e-07
SHM,1.5779730099010861e-06,-5.755798688044082e-06,1.631355403346187e-06,7.970810655127729e-07,1.9805686691630834e-06
VCSH,-1.386034897171454e-05,3.384595945618392e-05,-1.1814694827953507e-05,-2.231542947602991e-07,-5.24516643228427e-06
VCIT,-2.174269752581946e-05,5.117102794365823e-05,-1.8116622793696464e-05,7.016011623073784e-07,-6.335004055652481e-06
VCLT,-2.179018462012741e-05,4.38177320888219e-05,-1.6836397263856213e-05,2.7956865805777567e-06,-2.023928318686944e-06
LQD,-2.2528968458510938e-05,5.01140308016618e-05,-1.8232039372702795e-05,1.3030188008077362e-06,-5.238310267844768e-06
HYG,-1.5691782842441827e-05,2.620692169648745e-05,-1.0604259124068155e-05,-7.441090326437517e-08,-4.70299854417611e-06
SHYG,-1.056850089825328e-05,1.3582935090960594e-05,-6.2293967348303644e-06,-2.3571658875831348e-07,-3.0705562593558213e-06
MBB,-3.0062328267610825e-05,7.889624339906235e-05,-2.679531323932151e-05,3.6450034637995283e-07,-1.0422731364426374e-05
VMBS,-3.133943253389297e-05,8.269317817743e-05,-2.79297960418245e-05,2.851338359951338e-07,-1.1060310708230257e-05
AGG,-1.9222090018667267e-05,4.7171002776681174e-05,-1.6568326499157983e-05,7.83225881585972e-07,-5.530424179187228e-06
BSV,-1.5559523051952836e-05,4.076020216463659e-05,-1.388476406107001e-05,-4.054157641692136e-07,-6.382322276209772e-06
BIV,-2.1305749346315416e-05,5.189240011341825e-05,-1.8240818055003476e-05,6.054685724276928e-07,-6.5255215980374425e-06
BLV,-1.900344278709125e-05,4.1156663300757775e-05,-1.547275993963233e-05,3.768188525016681e-06,-1.379443774862842e-08
BNDX,-4.498132334679321e-06,8.87061242885232e-06,-3.3519172648730127e-06,1.1978134772996736e-06,5.008668678944191e-07
EMB,-3.9727998983533924e-05,9.442794164853299e-05,-3.327323566336918e-05,-7.551072604758303e-07,-1.5204053174947041e-05
GLD,6.565905850480128e-06,-5.852221444996702e-05,1.5480105342968473e-05,1.0427080900290061e-06,8.229949578064702e-06
SLV,-3.3751984039037534e-05,5.997034990616854e-05,-2.3238847277167463e-05,-4.901219158099667e-06,-1.6909083528960177e-05
USO,-0.00018112868541524587,0.0005462008527457255,-0.0001741643153184034,-2.1237780153412433e-05,-0.00010717853240304903
PDBC,-0.00011519066155025545,0.0003364744234225548,-0.00010828303996672135,-1.235739497366296e-05,-6.514431719921135e-05
VNQ,5.557916336625965e-05,-0.0002013463791505858,5.930998806286648e-05,8.898044571832892e-06,3.771859956929361e-05
VNQI,-3.379327102068755e-05,5.956599953905753e-05,-2.3365200646099735e-05,4.1341934028080364e-07,-9.346951237493362e-06

key = 6

,0,1,2,3,4
DIA,1.125396899222866e-05,-5.398584770199895e-05,8.177813791096418e-06,-8.07075032140107e-08,-9.06494128769462e-06
SPY,3.060577759681213e-06,-1.271573429502248e-05,-1.9898118805605163e-06,1.618811358319446e-07,-1.626683181094184e-05
VO,1.8717948071443567e-05,-5.9926205794443215e-05,8.460261059880213e-06,2.4393880420844457e-06,-1.281381331573953e-05
IJH,2.7454820316630065e-05,-8.036539034476372e-05,1.2467527551809303e-05,4.145682189632696e-06,-1.4537002086129375e-05
QQQ,-3.811174968684881e-05,0.00011776171143149092,-4.37563746616545e-05,-2.155106482459277e-06,-4.814302168800519e-05
IWF,-2.020011744525653e-05,6.689496052660941e-05,-2.6174593915339588e-05,-1.0596425451007766e-06,-3.5882996527230384e-05
XLY,-9.762856778965165e-05,0.00027904265253927496,-9.791461847115137e-05,-6.7155056151702715e-06,-8.175470609483877e-05
XLP,2.0590460497337065e-05,-6.702311731704434e-05,1.5664854634620764e-05,1.8467106989781324e-06,-7.366636545441831e-08
XLE,6.788040715363693e-05,-0.00015950735430132428,5.694170359327341e-05,8.390562315503603e-06,4.490649121775808e-05
XLF,4.028816177908995e-05,-0.00014954781134864076,3.813966681118837e-05,1.3447776923252818e-06,1.541226331669487e-05
XLV,3.038381745013395e-05,-0.00012025266332381254,2.9716561652423895e-05,-1.1798362486388872e-07,3.788672876260215e-06
XLI,3.527046518406513e-05,-0.00011144603392654441,2.5676656932965928e-05,3.2350614201238828e-06,9.21924810476434e-09
XLB,2.6153763940636104e-05,-8.610554451883362e-05,1.5778768192961042e-05,3.2382842904573944e-06,-6.456717911925295e-06
XLRE,2.6835989673171586e-05,-0.0001035633273336957,1.996107881931038e-05,1.0667836211394484e-06,-8.044383031907124e-06
XLK,-6.28000543642089e-06,2.862294048859586e-05,-1.564870216298477e-05,1.4151188015797442e-07,-3.4279515277930453e-05
VOX,-4.3029649656578735e-06,2.274638543983792e-05,-1.210119425826982e-05,1.1732046943856096e-06,-2.101623473980313e-05
XLU,4.478577287066142e-05,-0.00015168565414511683,4.5530860628045784e-05,1.2516016784836833e-06,2.5246124661402984e-05
GDX,6.521094576751218e-05,-0.0001557524044129581,4.480384359680914e-05,8.342990355144749e-06,5.700879547937577e-06
GUNR,1.781882755624897e-05,-2.3252071210151488e-05,8.198948398502632e-06,4.4371397390506006e-06,3.2817833388414552e-06
IXUS,3.146147658403807e-05,-6.732129588680426e-05,1.6875897321963966e-05,5.3636929585040296e-06,-3.28051757126116e-06
IEFA,3.2560508965362796e-05,-7.81554563841949e-05,1.9373089081379208e-05,4.652821224022542e-06,-3.462732608747577e-06
EFA,2.977482984997777e-05,-7.065224060996056e-05,1.684180195591682e-05,4.433294431404442e-06,-5.070667763982333e-06
VGK,3.163218222861445e-05,-7.259997581719662e-05,1.822707040214078e-05,4.884738683238367e-06,-1.8534949997489447e-06
VWO,4.635753432073851e-05,-8.836864901671149e-05,2.6748848452403416e-05,8.500799841080397e-06,7.661252126749434e-06
IEMG,3.2046777406297923e-05,-4.479645289030908e-05,1.2610021088153484e-05,7.686440432316545e-06,-2.951001703133297e-06
SHV,-5.313606393832317e-07,1.9368798808058967e-06,-6.641737811939036e-07,-7.859881302814969e-10,-6.427707633679939e-07
BIL,-2.720482902465671e-07,8.97444593287472e-07,-3.364784404210185e-07,2.751847931501682e-09,-3.189212327596914e-07
GBIL,-8.337716957529734e-06,2.2558211698041858e-05,-7.735798356418377e-06,-7.038196416044541e-07,-5.731900140068717e-06
SHY,-7.354553969766718e-07,4.752048122357816e-06,-1.8981626079255847e-06,1.0181161589288453e-07,-3.7069032971327835e-06
IEI,-4.478408760327802e-06,1.728848063271965e-05,-7.074135097226015e-06,2.647437404583129e-08,-1.0754658521966519e-05
IEF,-1.2857576753006352e-05,4.185838690401026e-05,-1.6247997847117355e-05,-4.528538158387631e-07,-2.0188622378031525e-05
VGIT,-6.164722752089955e-06,2.228078552854061e-05,-8.943041403962453e-06,-5.880747798533146e-08,-1.2679582941826106e-05
TLT,-5.582020929687075e-05,0.00016241449658040377,-5.916023987578892e-05,-3.515541066474234e-06,-5.719983224504305e-05
GOVT,-1.4825886119358826e-05,4.683504574655237e-05,-1.730495117077421e-05,-6.710177214006151e-07,-1.9011663894613575e-05
MUB,-2.6038420989729677e-06,1.0253268015569844e-05,-4.881431507274959e-06,1.8191915213407364e-07,-8.39233453453461e-06
SHM,-5.721734354581124e-06,1.5459736539579786e-05,-5.920992795695509e-06,-4.3083608990872115e-07,-5.870387943801725e-06
VCSH,6.756123112950686e-07,1.9925098755490505e-06,-1.566468850164662e-06,3.859976784411648e-07,-5.1604792997144684e-06
VCIT,-6.246848341131572e-06,2.6667726114761146e-05,-1.0993943446243761e-05,4.349780905078737e-07,-1.6407142493814742e-05
VCLT,-2.2288249039250604e-05,6.896027075468609e-05,-2.7887141351663934e-05,-8.958486978845649e-07,-3.546060685705987e-05
LQD,-1.0444495775227816e-05,3.7274257876468825e-05,-1.555737909594212e-05,5.080257980821329e-08,-2.231551169994372e-05
HYG,2.2218033430891007e-05,-5.399732061060529e-05,1.5412541889138515e-05,2.7468933712155344e-06,2.548760728769271e-06
SHYG,2.3199304570381244e-05,-5.9999548788115936e-05,1.773811602004387e-05,2.4959596998219416e-06,5.8369178504551524e-06
MBB,-1.613677131909668e-05,5.66790436230341e-05,-2.0267232702058043e-05,-2.821010510312777e-07,-2.2567799615863946e-05
VMBS,-1.521569078334852e-05,5.651948712684861e-05,-1.9920954013919623e-05,2.36843029285064e-08,-2.2065375143540767e-05
AGG,-1.1721189897899365e-05,3.8906942987464884e-05,-1.489781619514293e-05,-3.4016719051761715e-07,-1.8121703357934332e-05
BSV,-2.5170199120605874e-06,1.063539733539128e-05,-4.120093953555969e-06,4.0239532704712054e-08,-6.35288854896031e-06
BIV,-9.23411011241567e-06,3.260242005853535e-05,-1.2876711706878493e-05,-8.663870871141126e-08,-1.7126862611954497e-05
BLV,-3.713030473761168e-05,0.0001121048417000016,-4.195696496696782e-05,-1.8987443182474746e-06,-4.462041440424457e-05
BNDX,-7.728728574115592e-06,2.7705741592408972e-05,-1.023841571887924e-05,1.0211353954784844e-07,-1.1049702068411718e-05
EMB,1.0504799279522059e-05,-1.642531949184872e-05,2.6953127709985017e-06,2.026084311984242e-06,-9.97463685031442e-06
GLD,6.180872905606556e-05,-0.00016459073820981773,4.9658618398111355e-05,6.52738286174883e-06,2.2348665895743572e-05
SLV,7.613428423880655e-05,-0.00021294916256470013,6.798378555392078e-05,5.956368768862716e-06,3.755978328563246e-05
USO,5.3250850920948835e-05,-9.103766401385841e-05,4.820832764209173e-05,6.690016687787738e-06,5.242990280001818e-05
PDBC,3.9295921163529606e-05,-6.930413225255622e-05,3.252650055043298e-05,5.3079999625627995e-06,2.9244265717720867e-05
VNQ,2.233180418634607e-05,-9.014849487101743e-05,1.576033354716507e-05,7.534341034077193e-07,-1.0737338637412452e-05
VNQI,3.760955511655681e-05,-8.332177548613052e-05,2.2801143359035645e-05,5.528368262047389e-06,-1.4045236036439954e-06

key = asof

2024-12-27




